FIOStevilkaZadeve;KlasifikacijaNesrece;UpravnaEnotaStoritve;DatumPN;UraPN;VNaselju;Lokacija;VrstaCesteNaselja;SifraCesteNaselja;TekstCesteNaselja;SifraOdsekaUlice;TekstOdsekaUlice;StacionazaDogodka;OpisKraja;VzrokNesrece;TipNesrece;VremenskeOkoliscine;StanjePrometa;StanjeVozisca;VrstaVozisca;GeoKoordinataX;GeoKoordinataY
480859;LAŽJA TELESNA POŠKODBA;NOVA GORICA;3.10.2005;19;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37109;ŠEMPETER PRI GORICI;3;CESTA PREKOMORSKIH BRIGAD;64;NARAVNO OKOLJE;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;OBLAČNO;GOST;MOKRO;HRAPAV  ASFALT / BETON;459325097917;136386493452
461975;BREZ POŠKODBE;NOVA GORICA;29.06.2005;13;N;CESTA;REGIONALNA CESTA III. REDA;615;TRI HIŠE-VOLČJA DRAGA-G.M;5736;TRI HIŠE-VOLČJA DRAGA;1100;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;ČELNO TRČENJE;OBLAČNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459333415480;137088573970
470862;BREZ POŠKODBE;NOVA GORICA;28.07.2005;21;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37109;ŠEMPETER PRI GORICI;6;GORIŠKA ULICA;15;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;TRČENJE V OBJEKT;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;459325803425;136347532602
449895;BREZ POŠKODBE;NOVA GORICA;25.03.2005;14;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37109;ŠEMPETER PRI GORICI;6;GORIŠKA ULICA;15;NARAVNO OKOLJE;OSTALO;TRČENJE V OBJEKT;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;459325803425;136347532602
463841;BREZ POŠKODBE;NOVA GORICA;28.06.2005;12;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37109;ŠEMPETER PRI GORICI;3;CESTA PREKOMORSKIH BRIGAD;62;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;NEZNANO;SUHO;ZGLAJEN ASFALT / BETON;459326566307;136388907667
471427;BREZ POŠKODBE;NOVA GORICA;26.08.2005;11;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37109;ŠEMPETER PRI GORICI;25;ULICA IVANA SULIČA;18;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459330951814;136432386812
491337;BREZ POŠKODBE;NOVA GORICA;26.12.2005;19;N;CESTA;REGIONALNA CESTA III. REDA;615;TRI HIŠE-VOLČJA DRAGA-G.M;5736;TRI HIŠE-VOLČJA DRAGA;1000;CESTA;PREMIKI Z VOZILOM;POVOŽENJE ŽIVALI;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459339727121;137097712487
484083;BREZ POŠKODBE;NOVA GORICA;14.11.2005;10;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37109;ŠEMPETER PRI GORICI;17;V MLINU;18;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;GOST;SUHO;ZGLAJEN ASFALT / BETON;459331461580;136384403636
488392;BREZ POŠKODBE;NOVA GORICA;13.12.2005;19;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37109;ŠEMPETER PRI GORICI;25;ULICA IVANA SULIČA;4;NARAVNO OKOLJE;OSTALO;OPLAŽENJE;OBLAČNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;459347107614;136413810344
485460;BREZ POŠKODBE;NOVA GORICA;30.11.2005;14;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1447;NOVA GORICA-ŠEMPETER;500;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459357169276;136397316024
444269;BREZ POŠKODBE;NOVA GORICA;25.02.2005;21;N;CESTA;REGIONALNA CESTA III. REDA;615;TRI HIŠE-VOLČJA DRAGA-G.M;5736;TRI HIŠE-VOLČJA DRAGA;500;CESTA;OSTALO;ČELNO TRČENJE;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459370400630;137144847165
470549;BREZ POŠKODBE;NOVA GORICA;11.08.2005;15;N;CESTA;REGIONALNA CESTA III. REDA;615;TRI HIŠE-VOLČJA DRAGA-G.M;5736;TRI HIŠE-VOLČJA DRAGA;500;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459370400630;137144847165
467888;HUDA TELESNA POŠKODBA;NOVA GORICA;2.07.2005;20;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37083;OZELJAN;0;NI ODSEKOV;31;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;OSTALO;NEZNANO;REDEK;OSTALO;ZGLAJEN ASFALT / BETON;459381107058;137322184935
437740;LAŽJA TELESNA POŠKODBA;NOVA GORICA;1.01.2005;14;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37083;OZELJAN;0;NI ODSEKOV;38;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459387719580;137326161368
453181;BREZ POŠKODBE;NOVA GORICA;5.05.2005;21;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37083;OZELJAN;0;NI ODSEKOV;10;NARAVNO OKOLJE;OSTALO;POVOŽENJE ŽIVALI;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459387774329;137217828202
442897;BREZ POŠKODBE;NOVA GORICA;22.02.2005;16;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;13500;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;JASNO;NORMALEN;MOKRO;HRAPAV  ASFALT / BETON;459387026064;136702108538
474958;BREZ POŠKODBE;NOVA GORICA;16.09.2005;17;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;6;ULICA ANGELA BESEDNJAKA;9;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459384232250;136410712374
465619;BREZ POŠKODBE;NOVA GORICA;21.07.2005;23;N;CESTA;REGIONALNA CESTA III. REDA;615;TRI HIŠE-VOLČJA DRAGA-G.M;5736;TRI HIŠE-VOLČJA DRAGA;100;CESTA;OSTALO;POVOŽENJE ŽIVALI;DEŽEVNO;NORMALEN;MOKRO;HRAPAV  ASFALT / BETON;459394848398;137182586512
484416;BREZ POŠKODBE;NOVA GORICA;24.11.2005;6;N;CESTA;REGIONALNA CESTA III. REDA;615;TRI HIŠE-VOLČJA DRAGA-G.M;5736;TRI HIŠE-VOLČJA DRAGA;100;CESTA;OSTALO;ČELNO TRČENJE;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;459394848398;137182586512
454651;BREZ POŠKODBE;NOVA GORICA;10.05.2005;5;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37109;ŠEMPETER PRI GORICI;24;PODMARK;29;NARAVNO OKOLJE;OSTALO;OPLAŽENJE;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459387358741;136401221528
453842;BREZ POŠKODBE;NOVA GORICA;8.05.2005;21;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;13250;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459392508169;136732543013
467806;BREZ POŠKODBE;NOVA GORICA;22.07.2005;9;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;13200;CESTA;OSTALO;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459393746328;136738446049
469451;BREZ POŠKODBE;NOVA GORICA;22.08.2005;18;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;13200;CESTA;OSTALO;POVOŽENJE ŽIVALI;OBLAČNO;NORMALEN;MOKRO;ZGLAJEN ASFALT / BETON;459393746328;136738446049
474703;BREZ POŠKODBE;NOVA GORICA;26.09.2005;6;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;14150;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459393584563;136624055269
463610;LAŽJA TELESNA POŠKODBA;NOVA GORICA;8.07.2005;0;N;CESTA;REGIONALNA CESTA III. REDA;615;TRI HIŠE-VOLČJA DRAGA-G.M;5736;TRI HIŠE-VOLČJA DRAGA;0;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;PREVRNITEV VOZILA;DEŽEVNO;NORMALEN;MOKRO;NERAVEN ASFALT / BETON;459400893764;137192120121
442448;BREZ POŠKODBE;NOVA GORICA;4.02.2005;19;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;8600;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ČELNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459402411470;137191053462
475706;BREZ POŠKODBE;NOVA GORICA;2.10.2005;20;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;8600;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;OBLAČNO;NORMALEN;MOKRO;HRAPAV  ASFALT / BETON;459402411470;137191053462
474758;LAŽJA TELESNA POŠKODBA;NOVA GORICA;23.09.2005;16;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;13000;CESTA;NEPRAVILNO PREHITEVANJE;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459399871054;136762288539
458248;LAŽJA TELESNA POŠKODBA;NOVA GORICA;4.06.2005;18;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;8650;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459406333444;137187738997
457487;BREZ POŠKODBE;NOVA GORICA;31.05.2005;8;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;484;RONDO ROŽNA DOLINA;0;CESTA;NEPRILAGOJENA HITROST;BOČNO TRČENJE;DEŽEVNO;GOST;MOKRO;ZGLAJEN ASFALT / BETON;459398654386;136375022910
489927;BREZ POŠKODBE;NOVA GORICA;25.12.2005;20;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;484;RONDO ROŽNA DOLINA;0;CESTA;NEPRILAGOJENA HITROST;BOČNO TRČENJE;OBLAČNO;NORMALEN;SPOLZKO;ZGLAJEN ASFALT / BETON;459398654386;136375022910
478276;BREZ POŠKODBE;NOVA GORICA;17.10.2005;16;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1447;NOVA GORICA-ŠEMPETER;0;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459398654386;136375022910
449174;BREZ POŠKODBE;NOVA GORICA;17.03.2005;9;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;484;RONDO ROŽNA DOLINA;100;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459400475533;136384393143
472009;BREZ POŠKODBE;NOVA GORICA;7.09.2005;16;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;484;RONDO ROŽNA DOLINA;150;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;OBLAČNO;GOST;SUHO;HRAPAV  ASFALT / BETON;459403948408;136381341919
456478;BREZ POŠKODBE;NOVA GORICA;25.05.2005;8;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1010;SOLKAN-NOVA GORICA;5100;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459404629249;136393190568
486002;BREZ POŠKODBE;NOVA GORICA;25.11.2005;17;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1010;SOLKAN-NOVA GORICA;5000;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459406907675;136403194652
451362;BREZ POŠKODBE;NOVA GORICA;15.04.2005;14;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;15000;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459409465313;136520496492
483705;BREZ POŠKODBE;NOVA GORICA;11.11.2005;0;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;53;NARAVNO OKOLJE;OSTALO;OSTALO;NEZNANO;NEZNANO;OSTALO;OSTALO;459413438775;136514080661
441511;BREZ POŠKODBE;NOVA GORICA;8.02.2005;16;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;12600;CESTA;NEPRILAGOJENA HITROST;BOČNO TRČENJE;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;459417558687;136805719140
464774;BREZ POŠKODBE;NOVA GORICA;15.07.2005;18;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;2;NARAVNO OKOLJE;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459417456093;136374691897
484641;BREZ POŠKODBE;NOVA GORICA;26.11.2005;8;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;2;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;DEŽEVNO;NORMALEN;MOKRO;HRAPAV  ASFALT / BETON;459417456093;136374691897
487966;BREZ POŠKODBE;NOVA GORICA;25.11.2005;17;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;2;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;TRČENJE V OBJEKT;SNEG;NORMALEN;MOKRO;ZGLAJEN ASFALT / BETON;459417456093;136374691897
439109;BREZ POŠKODBE;NOVA GORICA;18.01.2005;13;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;2;NARAVNO OKOLJE;NEUSTREZNA VARNOSTNA RAZDALJA;TRČENJE V STOJEČE / PARKIRANO VOZILO;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459417456093;136374691897
475091;BREZ POŠKODBE;NOVA GORICA;28.09.2005;12;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;12;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OSTALO;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459418329709;136395177358
483423;BREZ POŠKODBE;NOVA GORICA;9.11.2005;15;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;12;NARAVNO OKOLJE;OSTALO;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459418329709;136395177358
487141;BREZ POŠKODBE;NOVA GORICA;10.12.2005;19;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1010;SOLKAN-NOVA GORICA;4700;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459418997681;136428694269
493420;LAŽJA TELESNA POŠKODBA;NOVA GORICA;18.11.2005;6;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;4;NARAVNO OKOLJE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;459418831095;136391940762
466395;BREZ POŠKODBE;NOVA GORICA;26.07.2005;10;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;10;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;NEZNANO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;459420286602;136408413901
439011;LAŽJA TELESNA POŠKODBA;NOVA GORICA;13.01.2005;10;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;1;NARAVNO OKOLJE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459420259334;136368303573
474319;BREZ POŠKODBE;NOVA GORICA;19.09.2005;20;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;1;NARAVNO OKOLJE;OSTALO;POVOŽENJE ŽIVALI;OBLAČNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459420259334;136368303573
480161;BREZ POŠKODBE;NOVA GORICA;27.10.2005;15;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;1;NARAVNO OKOLJE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;OBLAČNO;GOST;SUHO;HRAPAV  ASFALT / BETON;459420259334;136368303573
479199;BREZ POŠKODBE;NOVA GORICA;15.10.2005;19;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;1;NARAVNO OKOLJE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459420259334;136368303573
459959;BREZ POŠKODBE;NOVA GORICA;17.06.2005;22;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;1;NARAVNO OKOLJE;NEPRAVILNOSTI NA VOZILU;TRČENJE V OBJEKT;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459420259334;136368303573
462991;BREZ POŠKODBE;NOVA GORICA;19.06.2005;19;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;3;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459420842058;136371900592
441366;BREZ POŠKODBE;NOVA GORICA;28.01.2005;12;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;3;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459420842058;136371900592
490428;BREZ POŠKODBE;NOVA GORICA;21.12.2005;11;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37096;ROŽNA DOLINA;1;VIPAVSKA CESTA;3;NARAVNO OKOLJE;OSTALO;OSTALO;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459420842058;136371900592
463198;LAŽJA TELESNA POŠKODBA;NOVA GORICA;5.07.2005;12;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;9000;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;NALETNO TRČENJE;DEŽEVNO;GOST;MOKRO;ZGLAJEN ASFALT / BETON;459430029348;137158432156
484779;BREZ POŠKODBE;NOVA GORICA;11.11.2005;16;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;9000;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459430029348;137158432156
441385;BREZ POŠKODBE;NOVA GORICA;2.02.2005;9;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;9000;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459430029348;137158432156
467793;BREZ POŠKODBE;NOVA GORICA;6.08.2005;5;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;9000;CESTA;OSTALO;BOČNO TRČENJE;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459430029348;137158432156
468261;LAŽJA TELESNA POŠKODBA;NOVA GORICA;12.08.2005;4;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1010;SOLKAN-NOVA GORICA;4600;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;DEŽEVNO;REDEK;MOKRO;HRAPAV  ASFALT / BETON;459426887825;136433918973
466230;BREZ POŠKODBE;NOVA GORICA;3.06.2005;14;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;12400;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459432032347;136820208579
452826;BREZ POŠKODBE;NOVA GORICA;23.04.2005;1;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37113;ŠMIHEL-NOVA GORICA;0;NI ODSEKOV;1;NARAVNO OKOLJE;OSTALO;POVOŽENJE ŽIVALI;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459435859108;137156750002
454432;BREZ POŠKODBE;NOVA GORICA;14.05.2005;3;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37002;AJŠEVICA;0;NI ODSEKOV;53;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;459435451455;136906413743
450645;LAŽJA TELESNA POŠKODBA;NOVA GORICA;16.04.2005;22;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1010;SOLKAN-NOVA GORICA;4500;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;BOČNO TRČENJE;OBLAČNO;NORMALEN;MOKRO;HRAPAV  ASFALT / BETON;459435901485;136435247126
453838;BREZ POŠKODBE;NOVA GORICA;6.05.2005;7;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1010;SOLKAN-NOVA GORICA;4500;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;GOST;SUHO;HRAPAV  ASFALT / BETON;459435901485;136435247126
470519;HUDA TELESNA POŠKODBA;NOVA GORICA;24.07.2005;17;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;9300;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;PREVRNITEV VOZILA;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459450808132;137133833538
462044;BREZ POŠKODBE;NOVA GORICA;28.06.2005;12;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1010;SOLKAN-NOVA GORICA;4300;CESTA;NEPRAVILNOSTI NA CESTI;OSTALO;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459452203079;136444136701
452881;BREZ POŠKODBE;NOVA GORICA;16.04.2005;14;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1010;SOLKAN-NOVA GORICA;4300;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;DEŽEVNO;GOST;MOKRO;ZGLAJEN ASFALT / BETON;459452203079;136444136701
489593;BREZ POŠKODBE;NOVA GORICA;15.12.2005;5;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;9450;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;459461013775;137121215323
489757;BREZ POŠKODBE;NOVA GORICA;22.12.2005;17;N;CESTA;GLAVNA CESTA II. REDA;103;PERŠETI-N.GORICA-ŠEMPETER;1010;SOLKAN-NOVA GORICA;4100;CESTA;NEPRILAGOJENA HITROST;NALETNO TRČENJE;OBLAČNO;GOST;SPOLZKO;HRAPAV  ASFALT / BETON;459456722398;136468662377
465871;BREZ POŠKODBE;NOVA GORICA;15.07.2005;23;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;9500;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;459464385639;137117009842
452827;BREZ POŠKODBE;NOVA GORICA;24.04.2005;1;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;9500;CESTA;OSTALO;POVOŽENJE ŽIVALI;NEZNANO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;459464385639;137117009842
458234;LAŽJA TELESNA POŠKODBA;NOVA GORICA;4.06.2005;17;N;CESTA;REGIONALNA CESTA II. REDA;444;RAZDRTO-SELO-ROŽNA DOLINA;347;SELO-NOVA GORICA;9550;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ČELNO TRČENJE;JASNO;GOST;SUHO;HRAPAV  ASFALT / BETON;459467664626;137112548488
